chr,site1,pos1,site2,pos2,dist,corr,dist_corr,dist_1/corr
chr19,cg19714957,19843923,cg27164044,19843934,11,-0.121225328862276,-1.333478617485036,-90.74011267477849
chr19,cg27164044,19843934,cg20119550,19844030,96,-0.0702493914728024,-6.743941581389031,-1366.5598802683885
chr19,cg08522143,19844224,cg00876449,19844278,54,0.8434403992318033,45.545781558517376,64.02349241177282
chr19,cg02427230,20278013,cg15748470,20278015,2,0.9172469681602792,1.8344939363205583,2.180437842178314
chr19,cg12124647,20749738,cg11576468,20749810,72,0.8333640816855165,60.002213881357186,86.39681212847181
chr19,cg15690721,21106016,cg05310990,21106043,27,-0.068519805231686,-1.8500347412555223,-394.0466542294582
chr19,cg15690721,21106016,cg23216292,21106053,37,0.0053581786262181,0.1982526091700697,6905.33156527394
chr19,cg05310990,21106043,cg23216292,21106053,10,0.307239547947237,3.07239547947237,32.54789322147201
chr19,cg05310990,21106043,cg22665276,21106120,77,-0.2332859541787924,-17.963018471767015,-330.067021270327
chr19,cg23216292,21106053,cg22665276,21106120,67,-0.1311403044882942,-8.786400400715712,-510.9031907576555
chr19,cg23645639,21203403,cg14667837,21203469,66,0.204247546526977,13.480338070780482,323.1372964927279
chr19,cg01483656,21264896,cg17751872,21264982,86,0.9642545978243467,82.92589541289382,89.18806318791977
chr19,cg06238316,21265364,cg09352518,21265421,57,0.9743543564797222,55.53819831934417,58.50027725635386
chr19,cg25650185,21324782,cg20142672,21324833,51,0.0619442146936895,3.1591549493781645,823.3214393336327
chr19,cg23544577,21541035,cg06869501,21541044,9,0.3950651703544655,3.5555865331901892,22.78105152100577
chr19,cg15742622,21541699,cg24407243,21541756,57,0.1010756740240264,5.761313419369505,563.9339094236532
chr19,cg15742622,21541699,cg22638505,21541772,73,0.0147430890332685,1.0762454994286006,4951.4725058820395
chr19,cg24407243,21541756,cg22638505,21541772,16,0.5799350280741989,9.278960449187183,27.589297465151397
chr19,cg15420387,21579902,cg26151087,21579911,9,0.0189276231566792,0.1703486084101128,475.4955191943406
chr19,cg14294115,21688755,cg19788600,21688828,73,-0.484230135026866,-35.34879985696122,-150.75476456241168
chr19,cg23859931,22123797,cg08394602,22123885,88,0.7379832962741626,64.9425300721263,119.2438913513129
chr19,cg11262874,23941711,cg26945361,23941718,7,0.7952989742055551,5.567092819438885,8.801721399166247
chr19,cg11262874,23941711,cg19599002,23941767,56,0.8831339847720335,49.45550314723388,63.41053675389412
chr19,cg26945361,23941718,cg19599002,23941767,49,0.6413913308993183,31.4281752140666,76.39641766173438
chr19,cg23257184,23942040,cg25352134,23942073,33,0.6358997913209281,20.984693113590627,51.89496906651043
chr19,cg23257184,23942040,cg11773558,23942126,86,0.0821502602461178,7.064922381166131,1046.8621735627933
chr19,cg25352134,23942073,cg11773558,23942126,53,0.0407184454710475,2.1580776099655172,1301.6214000037205
chr19,cg16532685,24182604,cg04597657,24182688,84,0.5093062114322031,42.78172176030506,164.93024847230194
chr19,cg11372563,27737627,cg17319290,27737648,21,0.4667856784452516,9.802499247350283,44.98852679016597
chr19,cg11372563,27737627,cg17787583,27737698,71,0.7408867242776881,52.60295742371586,95.8311138173247
chr19,cg17319290,27737648,cg17787583,27737698,50,0.6043992718381994,30.21996359190997,82.72677074532486
chr19,cg19209269,28296871,cg00582309,28296934,63,0.3043971789161804,19.177022271719366,206.96643846803798
chr19,cg06920399,29218653,cg12667521,29218732,79,0.5894281883484787,46.56482687952981,134.0282015038175
chr19,cg12667521,29218732,cg03161606,29218774,42,0.9475887639206988,39.79872808466935,44.323024500863404
chr19,cg10578996,29455873,cg09364980,29455913,40,0.5679178498537616,22.716713994150464,70.43272193381485
chr19,cg27475126,30303651,cg16836589,30303674,23,-0.0568947712334049,-1.3085797383683129,-404.2550747878901
chr19,cg24802014,30717755,cg23765754,30717766,11,0.8811608547718327,9.69276940249016,12.483532309033784
chr19,cg12507030,31640194,cg20985037,31640249,55,0.866445348953793,47.654494192458614,63.47774855784137
chr19,cg13786171,31640642,cg26495716,31640693,51,0.8127125060466224,41.448337808377744,62.752818026740584
chr19,cg13786171,31640642,cg11341086,31640706,64,0.7153313185702984,45.7812043884991,89.46903111681733
chr19,cg13786171,31640642,cg01120132,31640711,69,0.8147408744119565,56.217120334425,84.68950333417494
chr19,cg26495716,31640693,cg11341086,31640706,13,0.6819119117508805,8.864854852761447,19.064045921446265
chr19,cg26495716,31640693,cg01120132,31640711,18,0.8391622659271191,15.104920786688144,21.449963530132436
chr19,cg11341086,31640706,cg01120132,31640711,5,0.6679261794134682,3.339630897067341,7.48585720115162
chr19,cg15638414,31847893,cg23291280,31847970,77,0.8216456292926507,63.26671345553411,93.71436694221667
chr19,cg23291280,31847970,cg02128244,31848008,38,0.7948146681940297,30.20295739137313,47.80988766392955
chr19,cg23291280,31847970,cg21533331,31848049,79,0.7547217177190831,59.62301569980757,104.67434306614824
chr19,cg02128244,31848008,cg21533331,31848049,41,0.8755769983023184,35.898656930395056,46.82626437137578
chr19,cg21533331,31848049,cg24436715,31848130,81,0.2743577585119655,22.222978439469205,295.2349532206408
chr19,cg07064197,32715640,cg03074357,32715668,28,0.6604173390297727,18.491685492833636,42.39743317632324
chr19,cg14269605,32835785,cg00090338,32835826,41,0.2313606346400818,9.485786020243355,177.21251527418227
chr19,cg26813693,32836297,cg18253629,32836317,20,0.2151661068439114,4.303322136878228,92.95144246165434
chr19,cg26813693,32836297,cg02282382,32836354,57,0.680723784572992,38.80125572066054,83.73440342730974
chr19,cg18253629,32836317,cg02282382,32836354,37,0.1723081078816326,6.375399991620406,214.73162496460833
chr19,cg18253629,32836317,cg08084415,32836414,97,0.0327032933188685,3.172219451930245,2966.0621349114967
chr19,cg18253629,32836317,cg03115547,32836416,99,-0.004504450543418,-0.445940603798382,-21978.263285554534
chr19,cg02282382,32836354,cg08084415,32836414,60,0.7321348323253697,43.92808993952218,81.95211776692966
chr19,cg02282382,32836354,cg03115547,32836416,62,0.7146581374172712,44.30880451987082,86.75476672533811
chr19,cg08084415,32836414,cg03115547,32836416,2,0.9318035859844616,1.8636071719689231,2.1463750838509346
chr19,cg08084415,32836414,cg00424677,32836465,51,-0.129770959453676,-6.618318932137476,-393.00009967334285
chr19,cg08084415,32836414,cg14878320,32836510,96,-0.1090427080037757,-10.468099968362468,-880.3889939772581
chr19,cg03115547,32836416,cg00424677,32836465,49,-0.1969343720481391,-9.649784230358815,-248.8138535208182
chr19,cg03115547,32836416,cg14878320,32836510,94,-0.1399179172320955,-13.152284219816979,-671.8224646245485
chr19,cg00424677,32836465,cg14878320,32836510,45,0.46585333549126,20.9634000971067,96.59692562369612
chr19,cg24792749,33166123,cg24703125,33166148,25,-0.2620929280066503,-6.552323200166257,-95.38601514408529
chr19,cg24792749,33166123,cg08297094,33166201,78,0.9004756634752707,70.23710175107112,86.62088623136017
chr19,cg24792749,33166123,cg25565908,33166207,84,0.9405299772120002,79.00451808580802,89.31134789451372
chr19,cg24703125,33166148,cg08297094,33166201,53,-0.189326028753282,-10.034279523923946,-279.9403777124926
chr19,cg24703125,33166148,cg25565908,33166207,59,-0.1868135816187926,-11.022001315508763,-315.822861960829
chr19,cg08297094,33166201,cg25565908,33166207,6,0.9189388811928944,5.513633287157366,6.529269925124151
chr19,cg07564471,33210764,cg19712189,33210851,87,0.8023144240288903,69.80135489051345,108.43629055442139
chr19,cg05467458,33361032,cg16861209,33361127,95,0.779624483093549,74.06432589388716,121.8535359780392
chr19,cg25368113,33462881,cg15196793,33462892,11,0.409787894434286,4.507666838777146,26.843155079496796
chr19,cg25945090,33463020,cg18037230,33463091,71,-0.0830426837405868,-5.896030545581663,-854.9820020484118
chr19,cg01316047,33685029,cg14780795,33685106,77,0.3874625058989808,29.83461295422152,198.72890622370423
chr19,cg18336281,33717487,cg00910067,33717545,58,0.8069380865548698,46.802409020182445,71.87664204527066
chr19,cg21696089,33793095,cg21547190,33793141,46,-0.0927376658404608,-4.265932628661196,-496.02283584681857
chr19,cg06621373,33794690,cg02493939,33794746,56,0.7248062460010279,40.58914977605757,77.26202734726513
chr19,cg04735281,33864279,cg05914712,33864373,94,-0.3564322856754,-33.504634853487595,-263.724706705175
chr19,cg05914712,33864373,cg20116670,33864427,54,0.231303348480622,12.490380817953588,233.45965527396584
chr19,cg05914712,33864373,cg21591820,33864430,57,0.4103229562995761,23.388408509075838,138.91496716158477
chr19,cg20116670,33864427,cg21591820,33864430,3,0.4345310112064676,1.3035930336194028,6.903995164051821
chr19,cg20116670,33864427,cg25552655,33864476,49,0.403418802986308,19.767521346329094,121.46186453699595
chr19,cg20116670,33864427,cg25876406,33864478,51,0.3887028870861765,19.823847241395,131.20561152069126
chr19,cg21591820,33864430,cg25552655,33864476,46,0.5332486129492849,24.529436195667106,86.2637030513474
chr19,cg21591820,33864430,cg25876406,33864478,48,0.5304450590432286,25.461362834074972,90.49005016010196
chr19,cg25552655,33864476,cg25876406,33864478,2,0.4894934424463483,0.9789868848926966,4.085856574512157
chr19,cg24221853,34174345,cg15642666,34174388,43,0.3195998593897149,13.742793953757742,134.5432381669683
chr19,cg19541912,34175117,cg15688551,34175132,15,0.7832733751668709,11.749100627503063,19.15040198679593
chr19,cg23343106,34175233,cg11351746,34175242,9,0.790739888662936,7.116658997966423,11.381745285694544
chr19,cg23343106,34175233,cg03770290,34175247,14,0.7443163684153616,10.420429157815063,18.80920613072878
chr19,cg23343106,34175233,cg17896573,34175278,45,0.7239280662812634,32.57676298265685,62.16087218604455
chr19,cg23343106,34175233,cg27198485,34175308,75,0.7582487596901121,56.86865697675841,98.91213014400667
chr19,cg11351746,34175242,cg03770290,34175247,5,0.8872626382379031,4.436313191189515,5.635309979838622
chr19,cg11351746,34175242,cg17896573,34175278,36,0.8638504719962908,31.09861699186647,41.673878948988495
chr19,cg11351746,34175242,cg27198485,34175308,66,0.8346255138271269,55.08528391259038,79.07738130045992
chr19,cg03770290,34175247,cg17896573,34175278,31,0.8337820004953547,25.847242015355995,37.17998227544217
chr19,cg03770290,34175247,cg27198485,34175308,61,0.8303002674058051,50.64831631175411,73.46739775309088
chr19,cg17896573,34175278,cg27198485,34175308,30,0.888716562775027,26.66149688325081,33.756544275854026
chr19,cg17896573,34175278,cg24739326,34175354,76,0.9080290617920216,69.01020869619364,83.69776166636319
chr19,cg17896573,34175278,cg22200289,34175374,96,0.8779258346221758,84.28088012372888,109.34864451427673
chr19,cg27198485,34175308,cg24739326,34175354,46,0.8719228615586144,40.10845163169626,52.75696053865618
chr19,cg27198485,34175308,cg22200289,34175374,66,0.856698068574359,56.5420725259077,77.03997758490497
chr19,cg27198485,34175308,cg27111678,34175384,76,0.8581265205428777,65.21761556125871,88.56502879309687
chr19,cg24739326,34175354,cg22200289,34175374,20,0.8785245896973778,17.570491793947557,22.76544132576793
chr19,cg24739326,34175354,cg27111678,34175384,30,0.9258784617109392,27.776353851328178,32.401660952953506
chr19,cg22200289,34175374,cg27111678,34175384,10,0.8758881536111932,8.758881536111932,11.416982817693183
chr19,cg27111678,34175384,cg13959523,34175481,97,0.8363027300777406,81.12136481754084,115.9867073386011
chr19,cg13959523,34175481,cg20439889,34175554,73,0.2744526009965277,20.03503987274652,265.9839977283494
chr19,cg15437053,34311123,cg01151135,34311174,51,0.745124219831937,38.00133521142879,68.44496346059327
chr19,cg06882591,34397628,cg22752052,34397682,54,0.1981849280396965,10.701986114143612,272.47278859260064
chr19,cg26986236,34855715,cg21552029,34855749,34,0.865771513235009,29.436231449990306,39.27133138506358
chr19,cg12104333,34988832,cg16190331,34988911,79,0.5144615939882903,40.64246592507493,153.55859586633812
chr19,cg22218322,35085512,cg06943561,35085557,45,0.8877864336730364,39.95038951528664,50.68786624033172
chr19,cg26842034,35085672,cg18862215,35085677,5,0.9590912649324198,4.795456324662099,5.2132682079554895
chr19,cg22685123,35168238,cg09106556,35168274,36,0.7336251232421918,26.410504436718902,49.07138381643906
chr19,cg19508683,35168383,cg19850565,35168394,11,0.8610566411512183,9.471623052663402,12.77500163670207
chr19,cg02870621,35224831,cg04671334,35224921,90,0.7726357258672657,69.53721532805392,116.4843884211762
chr19,cg03288419,35225464,cg07690098,35225507,43,0.7708914365759368,33.14833177276528,55.779579276419
chr19,cg11856182,35264148,cg08858751,35264235,87,-0.2908176191104141,-25.301132862606025,-299.15656508751243
chr19,cg01413790,35330180,cg11701869,35330243,63,0.8363500267089892,52.690051682666315,75.32731271367683
chr19,cg25573345,35455086,cg05508360,35455106,20,-0.12361858423126,-2.4723716846252,-161.78797164174696
chr19,cg05508360,35455106,cg27394859,35455201,95,-0.0455591070031334,-4.328115165297673,-2085.20329411782
chr19,cg06642503,35597415,cg08360738,35597447,32,0.8375992839090495,26.803177085089583,38.20442616743535
chr19,cg01408817,35606534,cg21122474,35606554,20,0.9733623497720404,19.467246995440807,20.547332660528696
chr19,cg02704949,35607180,cg21304163,35607221,41,0.9689246340604016,39.72590999647647,42.314952637940785
chr19,cg04560668,35627160,cg17920197,35627220,60,0.8717039625470565,52.30223775282339,68.83070695776614
chr19,cg18503912,35630279,cg17540545,35630355,76,0.8484475670265187,64.48201509401542,89.57536441096846
chr19,cg17540545,35630355,cg24168413,35630388,33,0.8918588149039588,29.43134089183064,37.001372244724244
chr19,cg24168413,35630388,cg04425701,35630474,86,0.794089269842022,68.2916772064139,108.30016632400668
chr19,cg10351808,35632493,cg05216501,35632564,71,0.6348903396737623,45.077214116837126,111.83033598602756
chr19,cg08876826,35634102,cg22392666,35634167,65,0.3225351390262129,20.964784036703836,201.52842941778619
chr19,cg22392666,35634167,cg15605448,35634229,62,0.7430697089298144,46.070321953648495,83.43766305491552
chr19,cg26721700,35645598,cg25376238,35645610,12,0.7718212091016682,9.261854509220019,15.547642198077119
chr19,cg26721700,35645598,cg09386954,35645620,22,0.411008041585612,9.042176914883465,53.52693323256414
chr19,cg25376238,35645610,cg09386954,35645620,10,0.4750275901149929,4.750275901149929,21.051408819389284
chr19,cg15185001,35739448,cg16612742,35739461,13,0.8873102663792943,11.535033462930826,14.65101948278704
chr19,cg26859901,35759185,cg02594940,35759230,45,0.1951141376407069,8.78013619383181,230.63423565372435
chr19,cg26859901,35759185,cg09404256,35759233,48,0.228555324845048,10.970655592562304,210.01479634107065
chr19,cg02594940,35759230,cg09404256,35759233,3,0.2240917267572733,0.6722751802718199,13.38737508703065
chr19,cg08585489,35782865,cg27017562,35782899,34,0.897546457133401,30.516579542535634,37.88104752659798
chr19,cg20199836,35940425,cg02361306,35940461,36,0.8620875521338823,31.035151876819764,41.75909965396321
chr19,cg20199836,35940425,cg03062717,35940483,58,0.8734196940743411,50.658342256311784,66.40564712874831
chr19,cg02361306,35940461,cg03062717,35940483,22,0.9298872863965592,20.4575203007243,23.658781361828293
chr19,cg06918506,35981347,cg00083616,35981371,24,0.5759266336180777,13.822239206833865,41.671974517357455
chr19,cg01585096,35981517,cg22802461,35981531,14,0.932528512669582,13.055399177374149,15.012945781058972
chr19,cg01585096,35981517,cg25717032,35981549,32,0.9365439901705732,29.969407685458343,34.16817611970563
chr19,cg22802461,35981531,cg25717032,35981549,18,0.9312562499581194,16.76261249924615,19.328729338256252
chr19,cg27139805,35992791,cg21048812,35992883,92,0.3350164846276646,30.821516585745144,274.6133525406915
chr19,cg12971526,36001401,cg16186929,36001446,45,0.7489913293880839,33.70460982246377,60.08080231952005
chr19,cg16186929,36001446,cg19038454,36001505,59,0.7737022945355043,45.64843537759476,76.25672098519614
chr19,cg16186929,36001446,cg15817481,36001509,63,0.8073623889928868,50.86383050655187,78.03187373960648
chr19,cg19038454,36001505,cg15817481,36001509,4,0.7701283306603474,3.0805133226413894,5.193939556242783
chr19,cg17662083,36004632,cg16677448,36004699,67,0.9305612457096364,62.347603462545635,71.99955973763606
chr19,cg17662083,36004632,cg17112426,36004716,84,0.9134680475796614,76.73131599669155,91.95723947057334
